dataset,n_classes,features,sample_rate,noise_rate,epochs,batch_size,restore_best,model,data_length_time,n_h_block,n_train_h_block,n_valid_h_block,n_test_h_block,h_moving_step,segments_times,segments_overlaps,decision_times,decision_overlaps,inner_classifier,datetime,running_time,n_params,Core_mse_loss_mean,Core_mse_loss_std,Core_mse_loss_max,Core_mse_loss_min,Core_accuracy_mean,Core_accuracy_std,Core_accuracy_max,Core_accuracy_min,Core_precision_mean,Core_precision_std,Core_precision_max,Core_precision_min,Core_recall_mean,Core_recall_std,Core_recall_max,Core_recall_min,Core_f1_mean,Core_f1_std,Core_f1_max,Core_f1_min,MV_mse_loss_mean,MV_mse_loss_std,MV_mse_loss_max,MV_mse_loss_min,MV_accuracy_mean,MV_accuracy_std,MV_accuracy_max,MV_accuracy_min,MV_precision_mean,MV_precision_std,MV_precision_max,MV_precision_min,MV_recall_mean,MV_recall_std,MV_recall_max,MV_recall_min,MV_f1_mean,MV_f1_std,MV_f1_max,MV_f1_min,MS_mse_loss_mean,MS_mse_loss_std,MS_mse_loss_max,MS_mse_loss_min,MS_accuracy_mean,MS_accuracy_std,MS_accuracy_max,MS_accuracy_min,MS_precision_mean,MS_precision_std,MS_precision_max,MS_precision_min,MS_recall_mean,MS_recall_std,MS_recall_max,MS_recall_min,MS_f1_mean,MS_f1_std,MS_f1_max,MS_f1_min
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:02 04:35:01,1019 seconds,151482,0.057423756,0,0.057423756,0.057423756,0.554796108,0,0.554796108,0.554796108,0.547840766,0,0.547840766,0.547840766,0.538891952,0,0.538891952,0.538891952,0.534909867,0,0.534909867,0.534909867,0.031929385,0,0.031929385,0.031929385,0.851851852,0,0.851851852,0.851851852,0.8,0,0.8,0.8,0.832142857,0,0.832142857,0.832142857,0.799188312,0,0.799188312,0.799188312,0.040912192,0,0.040912192,0.040912192,0.925925926,0,0.925925926,0.925925926,0.9375,0,0.9375,0.9375,0.932142857,0,0.932142857,0.932142857,0.924502165,0,0.924502165,0.924502165
datasets/RSSI/,12,"['rssiOne', 'rssiTwo']",1,100,100,32,1,CNN_L,-1,6,4,1,1,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:02 05:49:09,478 seconds,87228,0.0742108,0,0.0742108,0.0742108,0.20416478,0,0.20416478,0.20416478,0.155908368,0,0.155908368,0.155908368,0.204375729,0,0.204375729,0.204375729,0.162294068,0,0.162294068,0.162294068,0.068061545,0,0.068061545,0.068061545,0.25,0,0.25,0.25,0.116666667,0,0.116666667,0.116666667,0.25,0,0.25,0.25,0.138888889,0,0.138888889,0.138888889,0.068266839,0,0.068266839,0.068266839,0.333333333,0,0.333333333,0.333333333,0.1625,0,0.1625,0.1625,0.333333333,0,0.333333333,0.333333333,0.2,0,0.2,0.2
datasets/RSSI/,12,"['rssiOne', 'rssiTwo']",1,100,100,32,1,CNN_L,-1,6,4,1,1,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:02 06:47:52,2407 seconds,87228,0.072326063,0.001441622,0.074343488,0.070760123,0.22100498,0.010767637,0.233137166,0.203259393,0.186708496,0.014880891,0.205923409,0.169860229,0.219753818,0.011370506,0.23182565,0.200016642,0.178289083,0.01356828,0.197493838,0.160210593,0.067737477,0.002142228,0.070681244,0.064420134,0.333333333,0.052704628,0.416666667,0.25,0.151666667,0.023788549,0.180555556,0.116666667,0.333333333,0.052704628,0.416666667,0.25,0.196666667,0.035892501,0.25,0.138888889,0.06753685,0.00059489,0.068543561,0.066694908,0.35,0.062360956,0.416666667,0.25,0.176111111,0.053844483,0.270833333,0.116666667,0.35,0.062360956,0.416666667,0.25,0.221666667,0.059742245,0.311111111,0.138888889
datasets/PRSA2017/,12,"['PM2.5', 'PM10', 'SO2', 'NO2', 'CO', 'O3', 'TEMP', 'PRES', 'DEWP', 'RAIN', 'wd', 'WSPM']",1,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:01:00,0.75,00:30:00,0,CNN_L,2022:04:02 17:44:15,1217 seconds,1006652,0.064616799,0,0.064616799,0.064616799,0.467824448,0,0.467824448,0.467824448,0.463023446,0,0.463023446,0.463023446,0.467824448,0,0.467824448,0.467824448,0.446337031,0,0.446337031,0.446337031,0.03718517,0,0.03718517,0.03718517,0.7,0,0.7,0.7,0.706845238,0,0.706845238,0.706845238,0.7,0,0.7,0.7,0.660361203,0,0.660361203,0.660361203,0.038568638,0,0.038568638,0.038568638,0.733333333,0,0.733333333,0.733333333,0.736912393,0,0.736912393,0.736912393,0.733333333,0,0.733333333,0.733333333,0.695205258,0,0.695205258,0.695205258
datasets/PRSA2017/,12,"['PM2.5', 'PM10', 'SO2', 'NO2', 'CO', 'O3', 'TEMP', 'PRES', 'DEWP', 'RAIN', 'wd', 'WSPM']",1,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:01:00,0.75,00:30:00,0,CNN_L,2022:04:02 18:06:22,1112 seconds,1006652,0.060232949,0,0.060232949,0.060232949,0.487749058,0,0.487749058,0.487749058,0.497851009,0,0.497851009,0.497851009,0.487749058,0,0.487749058,0.487749058,0.475406697,0,0.475406697,0.475406697,0.036120042,0,0.036120042,0.036120042,0.733333333,0,0.733333333,0.733333333,0.731481481,0,0.731481481,0.731481481,0.733333333,0,0.733333333,0.733333333,0.691137566,0,0.691137566,0.691137566,0.037036419,0,0.037036419,0.037036419,0.716666667,0,0.716666667,0.716666667,0.646412037,0,0.646412037,0.646412037,0.716666667,0,0.716666667,0.716666667,0.661375661,0,0.661375661,0.661375661
datasets/RSSI/,12,"['rssiOne', 'rssiTwo']",1,100,50,32,1,CNN_L,-1,6,4,1,1,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:02 18:37:24,235 seconds,87228,0.07291647,0,0.07291647,0.07291647,0.210955183,0,0.210955183,0.210955183,0.200095593,0,0.200095593,0.200095593,0.209989283,0,0.209989283,0.209989283,0.177824018,0,0.177824018,0.177824018,0.065395169,0,0.065395169,0.065395169,0.333333333,0,0.333333333,0.333333333,0.159722222,0,0.159722222,0.159722222,0.333333333,0,0.333333333,0.333333333,0.2,0,0.2,0.2,0.068657823,0,0.068657823,0.068657823,0.416666667,0,0.416666667,0.416666667,0.25,0,0.25,0.25,0.416666667,0,0.416666667,0.416666667,0.291666667,0,0.291666667,0.291666667
datasets/User_Identification_From_Walking/,13,"[' x acceleration', ' y acceleration', ' z acceleration']",32,100,50,32,1,CNN_L,-1,10,5,2,3,1,00:00:04,0.75,00:00:24,0,CNN_L,2022:04:02 18:44:16,230 seconds,2120061,0.03863854,0,0.03863854,0.03863854,0.718395815,0,0.718395815,0.718395815,0.672895865,0,0.672895865,0.672895865,0.717505271,0,0.717505271,0.717505271,0.67193126,0,0.67193126,0.67193126,0.022227205,0,0.022227205,0.022227205,0.755102041,0,0.755102041,0.755102041,0.747737557,0,0.747737557,0.747737557,0.730769231,0,0.730769231,0.730769231,0.696021927,0,0.696021927,0.696021927,0.021777669,0,0.021777669,0.021777669,0.775510204,0,0.775510204,0.775510204,0.75,0,0.75,0.75,0.739316239,0,0.739316239,0.739316239,0.710502831,0,0.710502831,0.710502831
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:03 01:52:30,513 seconds,87420,0.064223431,0,0.064223431,0.064223431,0.31045611,0,0.31045611,0.31045611,0.293022242,0,0.293022242,0.293022242,0.334510923,0,0.334510923,0.334510923,0.298008504,0,0.298008504,0.298008504,0.084539428,0,0.084539428,0.084539428,0.328767123,0,0.328767123,0.328767123,0.30003885,0,0.30003885,0.30003885,0.352380952,0,0.352380952,0.352380952,0.310160819,0,0.310160819,0.310160819,0.059083894,0,0.059083894,0.059083894,0.328767123,0,0.328767123,0.328767123,0.290463458,0,0.290463458,0.290463458,0.336507937,0,0.336507937,0.336507937,0.301049713,0,0.301049713,0.301049713
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:03 02:07:16,509 seconds,87420,0.065433182,0,0.065433182,0.065433182,0.38489673,0,0.38489673,0.38489673,0.383884295,0,0.383884295,0.383884295,0.388514906,0,0.388514906,0.388514906,0.373218936,0,0.373218936,0.373218936,0.066146165,0,0.066146165,0.066146165,0.397260274,0,0.397260274,0.397260274,0.482309942,0,0.482309942,0.482309942,0.404761905,0,0.404761905,0.404761905,0.399379457,0,0.399379457,0.399379457,0.056132276,0,0.056132276,0.056132276,0.397260274,0,0.397260274,0.397260274,0.387117634,0,0.387117634,0.387117634,0.408333333,0,0.408333333,0.408333333,0.375943341,0,0.375943341,0.375943341
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:03 02:18:55,517 seconds,87420,0.074214101,0,0.074214101,0.074214101,0.341975043,0,0.341975043,0.341975043,0.286984259,0,0.286984259,0.286984259,0.337470085,0,0.337470085,0.337470085,0.300528589,0,0.300528589,0.300528589,0.070606306,0,0.070606306,0.070606306,0.410958904,0,0.410958904,0.410958904,0.385615079,0,0.385615079,0.385615079,0.406547619,0,0.406547619,0.406547619,0.370888384,0,0.370888384,0.370888384,0.061681315,0,0.061681315,0.061681315,0.383561644,0,0.383561644,0.383561644,0.362962963,0,0.362962963,0.362962963,0.389880952,0,0.389880952,0.389880952,0.353237734,0,0.353237734,0.353237734
datasets/Healthy_Older_People/,12,"['X', 'Y', 'Z']",1,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:02:00,0,CNN_L,2022:04:03 02:35:54,519 seconds,87420,0.082737774,0,0.082737774,0.082737774,0.280443201,0,0.280443201,0.280443201,0.222107456,0,0.222107456,0.222107456,0.268185685,0,0.268185685,0.268185685,0.228032966,0,0.228032966,0.228032966,0.080442876,0,0.080442876,0.080442876,0.273972603,0,0.273972603,0.273972603,0.168742985,0,0.168742985,0.168742985,0.236904762,0,0.236904762,0.236904762,0.179469648,0,0.179469648,0.179469648,0.068076581,0,0.068076581,0.068076581,0.273972603,0,0.273972603,0.273972603,0.198717949,0,0.198717949,0.198717949,0.236904762,0,0.236904762,0.236904762,0.191061254,0,0.191061254,0.191061254
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 03:00:45,416 seconds,1192307,0.263870478,0,0.263870478,0.263870478,0.588652482,0,0.588652482,0.588652482,0.736769838,0,0.736769838,0.736769838,0.588652482,0,0.588652482,0.588652482,0.587586628,0,0.587586628,0.587586628,0.136852995,0,0.136852995,0.136852995,0.666666667,0,0.666666667,0.666666667,0.833333333,0,0.833333333,0.833333333,0.666666667,0,0.666666667,0.666666667,0.666666667,0,0.666666667,0.666666667,0.139112189,0,0.139112189,0.139112189,0.666666667,0,0.666666667,0.666666667,0.833333333,0,0.833333333,0.833333333,0.666666667,0,0.666666667,0.666666667,0.666666667,0,0.666666667,0.666666667
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 03:09:01,356 seconds,1192307,0.407084823,0,0.407084823,0.407084823,0.343971631,0,0.343971631,0.343971631,0.424565328,0,0.424565328,0.424565328,0.343971631,0,0.343971631,0.343971631,0.343080321,0,0.343080321,0.343080321,0.251046449,0,0.251046449,0.251046449,0.5,0,0.5,0.5,0.611111111,0,0.611111111,0.611111111,0.5,0,0.5,0.5,0.522222222,0,0.522222222,0.522222222,0.250997156,0,0.250997156,0.250997156,0.5,0,0.5,0.5,0.611111111,0,0.611111111,0.611111111,0.5,0,0.5,0.5,0.522222222,0,0.522222222,0.522222222
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 03:33:22,345 seconds,1192307,0.181257904,0,0.181257904,0.181257904,0.665780142,0,0.665780142,0.665780142,0.688585075,0,0.688585075,0.688585075,0.665780142,0,0.665780142,0.665780142,0.656055662,0,0.656055662,0.656055662,0.094303817,0,0.094303817,0.094303817,0.666666667,0,0.666666667,0.666666667,0.5,0,0.5,0.5,0.666666667,0,0.666666667,0.666666667,0.555555556,0,0.555555556,0.555555556,0.091047496,0,0.091047496,0.091047496,0.666666667,0,0.666666667,0.666666667,0.5,0,0.5,0.5,0.666666667,0,0.666666667,0.666666667,0.555555556,0,0.555555556,0.555555556
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 03:41:41,443 seconds,1192307,0.084550694,0,0.084550694,0.084550694,0.832003546,0,0.832003546,0.832003546,0.845011186,0,0.845011186,0.845011186,0.832003546,0,0.832003546,0.832003546,0.834713383,0,0.834713383,0.834713383,0.015817232,0,0.015817232,0.015817232,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.018199947,0,0.018199947,0.018199947,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 03:50:18,405 seconds,1192307,0.050883081,0,0.050883081,0.050883081,0.901595745,0,0.901595745,0.901595745,0.916884116,0,0.916884116,0.916884116,0.901595745,0,0.901595745,0.901595745,0.902745748,0,0.902745748,0.902745748,0.004666946,0,0.004666946,0.004666946,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.006843389,0,0.006843389,0.006843389,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 03:59:15,433 seconds,1192307,0.064990781,0,0.064990781,0.064990781,0.884751773,0,0.884751773,0.884751773,0.885268137,0,0.885268137,0.885268137,0.884751773,0,0.884751773,0.884751773,0.884566664,0,0.884566664,0.884566664,0.007268092,0,0.007268092,0.007268092,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.008429253,0,0.008429253,0.008429253,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 04:09:17,444 seconds,1192307,0.042999528,0,0.042999528,0.042999528,0.924202128,0,0.924202128,0.924202128,0.933890782,0,0.933890782,0.933890782,0.924202128,0,0.924202128,0.924202128,0.923152862,0,0.923152862,0.923152862,0.009210449,0,0.009210449,0.009210449,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.010505379,0,0.010505379,0.010505379,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 04:25:44,446 seconds,1192307,0.06192486,0,0.06192486,0.06192486,0.894946809,0,0.894946809,0.894946809,0.900532684,0,0.900532684,0.900532684,0.894946809,0,0.894946809,0.894946809,0.894010781,0,0.894010781,0.894010781,0.012160513,0,0.012160513,0.012160513,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0.012537972,0,0.012537972,0.012537972,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 05:31:33,3363 seconds,1330554,0.073115617,0,0.073115617,0.073115617,0.565192555,0,0.565192555,0.565192555,0.599040253,0,0.599040253,0.599040253,0.567415975,0,0.567415975,0.567415975,0.555345891,0,0.555345891,0.555345891,0.050152831,0,0.050152831,0.050152831,0.641791045,0,0.641791045,0.641791045,0.72291847,0,0.72291847,0.72291847,0.645238095,0,0.645238095,0.645238095,0.62561943,0,0.62561943,0.62561943,0.049038175,0,0.049038175,0.049038175,0.641791045,0,0.641791045,0.641791045,0.629996392,0,0.629996392,0.629996392,0.645238095,0,0.645238095,0.645238095,0.610972083,0,0.610972083,0.610972083
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 06:36:32,3608 seconds,1330554,0.079977214,0,0.079977214,0.079977214,0.510496501,0,0.510496501,0.510496501,0.540906068,0,0.540906068,0.540906068,0.510025141,0,0.510025141,0.510025141,0.502263129,0,0.502263129,0.502263129,0.064294919,0,0.064294919,0.064294919,0.567164179,0,0.567164179,0.567164179,0.588568376,0,0.588568376,0.588568376,0.566666667,0,0.566666667,0.566666667,0.555347503,0,0.555347503,0.555347503,0.057000581,0,0.057000581,0.057000581,0.567164179,0,0.567164179,0.567164179,0.584484127,0,0.584484127,0.584484127,0.566666667,0,0.566666667,0.566666667,0.552109998,0,0.552109998,0.552109998
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,50,32,1,CNN_L,-1,15,9,2,4,1,00:00:04,0.75,00:05:00,0,CNN_L,2022:04:03 19:40:01,10054 seconds,151482,0.054453334,0.003331364,0.061325349,0.048636187,0.588797498,0.019629965,0.62876506,0.546512975,0.579769096,0.015516469,0.613389159,0.555977357,0.580429514,0.016700201,0.608914508,0.544030338,0.574203344,0.016226156,0.607728104,0.54433214,0.028365708,0.002841212,0.033009693,0.023555882,0.905555556,0.045699862,0.981481481,0.814814815,0.925277778,0.034703614,0.98,0.845555556,0.914047619,0.035682367,0.98,0.851428571,0.905355408,0.042467168,0.977777778,0.822765013,0.037247477,0.00260846,0.040816359,0.031987,0.912962963,0.041450054,0.981481481,0.851851852,0.933272367,0.030152881,0.98,0.880833333,0.924690476,0.033217153,0.98,0.88,0.914972374,0.037706695,0.977777778,0.857832168
datasets/DriverIdentification/,10,"['x-accelerometer', 'y-accelerometer', 'z-accelerometer', 'x-gyroscope', 'y-gyroscope', 'z-gyroscope']",2,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,CNN_L,2022:04:04 04:56:54,603 seconds,626618,nan,nan,nan,nan,0.301546392,0.302601906,0.762886598,0.077319588,0.238524523,0.348605718,0.78389579,0.007731959,0.298206693,0.302825828,0.77555852,0.1,0.232219228,0.326171415,0.742391762,0.014354067,0.139690745,0.060520395,0.184536114,0.047422681,0.301546392,0.302601906,0.762886598,0.077319588,0.238524523,0.348605718,0.78389579,0.007731959,0.298206693,0.302825828,0.77555852,0.1,0.232219228,0.326171415,0.742391762,0.014354067,nan,nan,nan,nan,0.301546392,0.302601906,0.762886598,0.077319588,0.238524523,0.348605718,0.78389579,0.007731959,0.298206693,0.302825828,0.77555852,0.1,0.232219228,0.326171415,0.742391762,0.014354067
datasets/Motor_Failure_Time/,3,"['x', 'y', 'z']",18,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,CNN_L,2022:04:04 05:23:18,71 seconds,618867,0.169508179,0.045311013,0.22555168,0.09387996,0.671428571,0.138750498,0.904761905,0.333333333,0.626025919,0.231982035,0.925925926,0.12962963,0.671428571,0.138750498,0.904761905,0.333333333,0.604771909,0.178481032,0.902777778,0.186666667,0.219047634,0.092500339,0.444444478,0.063492067,0.671428571,0.138750498,0.904761905,0.333333333,0.626025919,0.231982035,0.925925926,0.12962963,0.671428571,0.138750498,0.904761905,0.333333333,0.604771909,0.178481032,0.902777778,0.186666667,0.169508179,0.045311013,0.22555168,0.09387996,0.671428571,0.138750498,0.904761905,0.333333333,0.626025919,0.231982035,0.925925926,0.12962963,0.671428571,0.138750498,0.904761905,0.333333333,0.604771909,0.178481032,0.902777778,0.186666667
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,CNN_L,2022:04:04 05:34:26,162 seconds,620917,0.113647869,0.02429085,0.149790928,0.075324722,0.560759494,0.11602148,0.759493671,0.341772152,0.608690234,0.118881901,0.805844156,0.391086691,0.551363303,0.110745355,0.751615052,0.362437562,0.53933438,0.119786733,0.748769639,0.310841206,0.175696208,0.046408593,0.26329115,0.09620253,0.560759494,0.11602148,0.759493671,0.341772152,0.608690234,0.118881901,0.805844156,0.391086691,0.551363303,0.110745355,0.751615052,0.362437562,0.53933438,0.119786733,0.748769639,0.310841206,0.113647869,0.02429085,0.149790928,0.075324722,0.560759494,0.11602148,0.759493671,0.341772152,0.608690234,0.118881901,0.805844156,0.391086691,0.551363303,0.110745355,0.751615052,0.362437562,0.53933438,0.119786733,0.748769639,0.310841206
datasets/WISDM/,10,"['X-accel', 'Y-accel', 'Z-accel']",20,100,20,32,1,CNN_L,-1,15,9,2,4,1,00:05:00,0.75,00:05:00,0,CNN_L,2022:04:04 05:42:39,450 seconds,626042,0.057052382,0.007162803,0.075174585,0.049785387,0.614285714,0.044534709,0.669387755,0.551020408,0.648038195,0.035378971,0.72880329,0.603057528,0.612717189,0.045421398,0.671446488,0.543765481,0.596262304,0.044830909,0.668250526,0.539062586,0.077142859,0.008906944,0.089795925,0.06612245,0.614285714,0.044534709,0.669387755,0.551020408,0.648038195,0.035378971,0.72880329,0.603057528,0.612717189,0.045421398,0.671446488,0.543765481,0.596262304,0.044830909,0.668250526,0.539062586,0.057052382,0.007162803,0.075174585,0.049785387,0.614285714,0.044534709,0.669387755,0.551020408,0.648038195,0.035378971,0.72880329,0.603057528,0.612717189,0.045421398,0.671446488,0.543765481,0.596262304,0.044830909,0.668250526,0.539062586
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,0,CNN_L,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,CNN_L,2022:04:04 19:43:20,639 seconds,29505909,0.166456412,0.044578984,0.290763527,0.124937519,0.473417722,0.115349729,0.607594937,0.202531646,0.508068614,0.134366892,0.673361345,0.180952381,0.482841159,0.114107178,0.628911089,0.224775225,0.468544349,0.131056028,0.619982835,0.146448673,0.210632914,0.046139894,0.31898734,0.156962022,0.473417722,0.115349729,0.607594937,0.202531646,0.508068614,0.134366892,0.673361345,0.180952381,0.482841159,0.114107178,0.628911089,0.224775225,0.468544349,0.131056028,0.619982835,0.146448673,0.166456412,0.044578984,0.290763527,0.124937519,0.473417722,0.115349729,0.607594937,0.202531646,0.508068614,0.134366892,0.673361345,0.180952381,0.482841159,0.114107178,0.628911089,0.224775225,0.468544349,0.131056028,0.619982835,0.146448673
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,0,MLP,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,MLP,2022:04:04 19:44:22,62 seconds,5535749,0.183333534,0.045158844,0.238463059,0.056503937,0.443037975,0.136098026,0.82278481,0.316455696,0.426416957,0.147576164,0.824985994,0.294885057,0.414552781,0.148419466,0.827299367,0.282950383,0.397793717,0.151719619,0.822732866,0.278342642,0.222784807,0.054439211,0.273417741,0.070886075,0.443037975,0.136098026,0.82278481,0.316455696,0.426416957,0.147576164,0.824985994,0.294885057,0.414552781,0.148419466,0.827299367,0.282950383,0.397793717,0.151719619,0.822732866,0.278342642,0.183333534,0.045158844,0.238463059,0.056503937,0.443037975,0.136098026,0.82278481,0.316455696,0.426416957,0.147576164,0.824985994,0.294885057,0.414552781,0.148419466,0.827299367,0.282950383,0.397793717,0.151719619,0.822732866,0.278342642
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,0,KNN,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,KNN,2022:04:04 19:44:40,17 seconds,-1,0.195189871,0.012059244,0.212658212,0.174683541,0.353164557,0.057298584,0.455696203,0.278481013,0.382865712,0.153456121,0.752020202,0.180552995,0.316508159,0.060414785,0.430942391,0.223116883,0.25380894,0.070944485,0.40269697,0.168831169,0.258734186,0.022919437,0.288607627,0.217721522,0.353164557,0.057298584,0.455696203,0.278481013,0.382865712,0.153456121,0.752020202,0.180552995,0.316508159,0.060414785,0.430942391,0.223116883,0.25380894,0.070944485,0.40269697,0.168831169,0.195189871,0.012059244,0.212658212,0.174683541,0.353164557,0.057298584,0.455696203,0.278481013,0.382865712,0.153456121,0.752020202,0.180552995,0.316508159,0.060414785,0.430942391,0.223116883,0.25380894,0.070944485,0.40269697,0.168831169
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,0,LR,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,LR,2022:04:04 19:45:08,28 seconds,-1,0.270379752,0.023114353,0.293670893,0.222784787,0.324050633,0.057785885,0.443037975,0.265822785,0.276500103,0.065853383,0.423611111,0.191595745,0.300452214,0.063617105,0.419433899,0.239340659,0.278523822,0.062492151,0.409753396,0.197901049,0.270379752,0.023114353,0.293670893,0.222784787,0.324050633,0.057785885,0.443037975,0.265822785,0.276500103,0.065853383,0.423611111,0.191595745,0.300452214,0.063617105,0.419433899,0.239340659,0.278523822,0.062492151,0.409753396,0.197901049,0.270379752,0.023114353,0.293670893,0.222784787,0.324050633,0.057785885,0.443037975,0.265822785,0.276500103,0.065853383,0.423611111,0.191595745,0.300452214,0.063617105,0.419433899,0.239340659,0.278523822,0.062492151,0.409753396,0.197901049
datasets/ConfLongDemo_JSI/,5,"['x', 'y', 'z']",30,100,20,32,0,RF,-1,15,9,2,4,1,00:01:00,0.75,00:01:00,0,RF,2022:04:04 19:45:20,11 seconds,-1,0.199746825,0.00075949,0.199999988,0.197468355,0.192405063,0.029847661,0.278481013,0.164556962,0.058273288,0.059507982,0.235897436,0.032911392,0.200909091,0.002727273,0.209090909,0.2,0.065787563,0.008974261,0.087128713,0.056521739,0.323037994,0.011939067,0.334177226,0.288607597,0.192405063,0.029847661,0.278481013,0.164556962,0.058273288,0.059507982,0.235897436,0.032911392,0.200909091,0.002727273,0.209090909,0.2,0.065787563,0.008974261,0.087128713,0.056521739,0.199746825,0.00075949,0.199999988,0.197468355,0.192405063,0.029847661,0.278481013,0.164556962,0.058273288,0.059507982,0.235897436,0.032911392,0.200909091,0.002727273,0.209090909,0.2,0.065787563,0.008974261,0.087128713,0.056521739
